lang,doc_key,from_id,to_id,text,author_name,year_birth,year_death,from_placename,from_latitude,from_longitude,from_type,from_type_d,to_placename,to_latitude,to_longitude,to_type,to_type_d,text_long,id_short
cs,0329_0001-0001-0000-0010-0000,Q157728,Q157290,od Vltavy Dále do Smrčin a do Šumavy,"Vacek Kamenický, František Jaroslav",1806,1869,Fichtelgebirge,50.05,11.85,mountain,mountain,Bohemian Forest,49,13.5,mountain,mountain," Do země , kolébky velké slávy ,# Ohražené horami co reky .# Zbytky Němců berou ve záseky# Outočiště ; a však od Vltavy# Dále do Smrčin a do Šumavy# Různě dávají se na outěky .# „ Ajhle ! toť ta zaslíbená země ! “# Zvolá vůdce ; pluci jásají :",cs-17010
cs,0329_0001-0001-0000-0054-0000,Q616334,Q7596262,"Z Libušina sídla , Vyšehradu , Do Stadice","Vacek Kamenický, František Jaroslav",1806,1869,Vyšehrad,50.064427188,14.417644214,castle/fort,historic fort,Stadice,50.616666666667,13.966666666667,village,village,"Z Libušina sídla , Vyšehradu ,# Do Stadice vyslancové spějí ;# Přemyslovi zprávu přinášejí ,# Jakou kmeti kněžně dali radu .# V roucho knížecí tu v prostřed ladu",cs-17054
cs,0329_0001-0002-0000-0046-0000,Q220,Q213,Z Říma již se nazpět do Čech,"Vacek Kamenický, František Jaroslav",1806,1869,Rome,41.893055555556,12.482777777778,city,city,Czech Republic,50,15,country,country,"Z Říma již se nazpět do Čech vrací# Vojtěch , poslušen jsa rozkazu ;# An tu patří vlasti na zkázu ,# Srdce v těle div mu nekrvácí .",cs-17115
cs,0331_0001-0000-0000-0007-0000,Q617511,Q102047454,od Sněžky ke Troskám,"Kaminský, Bohdan",1859,1929,Sněžka,50.736111111111,15.740277777778,mountain,mountain,Trosky,50.5165461,15.2311553,mountain,mountain," hle , dávné vzpomínky jak divem rozkvetly .# A vidím širý kraj pod Kozákovem – noří# se zrak můj v obraz ten , jak rozvíjí se dál# od Sněžky ke Troskám , Řip vidím , Středohoří ,# Bezdězy s Ještědem – a já jsem všeho král .# Zřím cestu ke škole do Radostína , po ní# sychrovskou oborou jdou s taškou po boku –",cs-17259
cs,0335_0001-0000-0000-0001-0008,Q1894568,Q41190,ze Sychrova a dále k Jivině,"Kaminský, Bohdan",1859,1929,Sychrov,50.62579398555,15.089464953591,village,village,Jivina,50.554178833845,14.947251808674,village,village," a šuměl háj a ptáci zpívali# a motýl v slunci letěl za družkou . . .# A jednou večer šel jsem procházkou# ze Sychrova a dále k Jivině# až v Slavíkovské luzné údolí .# Byl večer neskonale velebný ,# nade mnou stromy slavně šuměly",cs-17380
cs,0349_0001-0001-0000-0036-0000,Q157290,Q194263,od Šumavy až k Tatrám,"Kaminský, Bohdan",1859,1929,Bohemian Forest,49,13.5,mountain,mountain,Tatra Mountains,49.177777777778,19.908333333333,mountain,mountain," za práva svá , po jeho stálas boku# s nadšenou písní na rtech . Česky vřelá# ta píseň Tvá vždy ze srdce Ti zněla –# od Šumavy až k Tatrám hrdou sloku# Tvé „ Chodské“ , z níž vzdor nepoddajný sálá ,# po věky hora hoře , skále skála# vždy znovu sdílet bude . – Řadou let",cs-17956
cs,0350_0001-0000-0000-0005-0000,Q12039461,Q1488700,od Můstku až k Prašné bráně,"Kaminský, Bohdan",1859,1929,Můstek,50.0845833,14.4227778,city part,street,Powder Tower,50.087222222222,14.427777777778,city part,city part," když otázkami hoch ji mučí ,# a štíhlé děvče růsti učí ,# jak sluší se , na velkou dámu . . .# Tak od Můstku až k Prašné bráně# od pěti hodin chodí k šesti . . .# Když ptala by se , co je štěstí ,",cs-17973
cs,0353_0001-0001-0000-0003-0000,Q393309,Q157736,od Žabljaka do Morači vody,"Kapper, Siegfried",1821,1879,Žabljak,43.158333333333,19.130277777778,village,village,Morača,42.257222222222,19.146111111111,river,river,,cs-18115
cs,0353_0001-0001-0000-0003-0000,Q393309,Q2662391,od Žabljaka do Morači,"Kapper, Siegfried",1821,1879,Žabljak,43.158333333333,19.130277777778,village,village,Morač,52.5772,27.5872,river,river,,cs-18115
cs,0353_0001-0002-0000-0001-0000,Q3489993,Q730378,ze všech Brd až do zelené Tary,"Kapper, Siegfried",1821,1879,Brdy,49.64,13.74,mountain,mountain,Tara,43.348333333333,18.839444444444,river,river," Kostelíček , hle , tu ozdobený# korouhvemi , pletenci a chvojí ;# kolem něho z celé vůkol Zety ,# ze všech Brd až do zelené Tary# pobožného lidu drahné množství .# Se ženami mužové a s dítky ,# s křtěnci kmoši , se sestrami bratři ,",cs-18117
cs,0353_0001-0002-0000-0001-0000,Q2662391,Q730378,ze vsi do vsi od Morači do zelené Tary,"Kapper, Siegfried",1821,1879,Morač,52.5772,27.5872,river,river,Tara,43.348333333333,18.839444444444,river,river," k domovu se navrátili s pláčem .# I šel nářek ode dvora k dvoru# po všem kolem Zetsku , po všech Brdách ,# i šel stesk a smutek ze vsi do vsi# od Morači do zelené Tary .# Není oka , žeby neslzelo ,# nejsou ústa , že by neželela .# I sešli se kmetové zas zetští ,",cs-18117
cs,0353_0001-0002-0000-0001-0000,Q2662391,Q730378,od Morači do zelené Tary,"Kapper, Siegfried",1821,1879,Morač,52.5772,27.5872,river,river,Tara,43.348333333333,18.839444444444,river,river," I šel nářek ode dvora k dvoru# po všem kolem Zetsku , po všech Brdách ,# i šel stesk a smutek ze vsi do vsi# od Morači do zelené Tary .# Není oka , žeby neslzelo ,# nejsou ústa , že by neželela .# I sešli se kmetové zas zetští ,",cs-18117
cs,0353_0001-0002-0000-0002-0000,Q2662391,Q1066857,od Morači do Sitnice,"Kapper, Siegfried",1821,1879,Morač,52.5772,27.5872,river,river,Sitnica (Ibar),42.4068055555556,21.1911944444444,river,river," Neučiníš - li tak , – se vším vojskem# na Černou ti obořím se Horu ,# a kterak mně carův káže ferman ,# tak učiním já ! Vše od Morači# do Sitnice vypálím ti Zetsko ,# od jezera do Grahova pole# Crmnici ti ornou i s Riječkou# vzeberu a Katunsko to všecko !",cs-18118
cs,0353_0001-0002-0000-0005-0000,Q3560285,Q3123315,Od Vinićů přes Bělopavliće rovnou cestou ke Spužu,"Kapper, Siegfried",1821,1879,Vinići,42.6175,19.09083333,village,village,Spuž,42.508055555556,19.193888888889,village,village," Omerovu brůnku z dvoru vyved’ ,# vévoda též plavku koně svého ,# na kůň vsedli , na cestu se dali .# Od Vinićů přes Bělopavliće# rovnou cestou ke Spužu se brali .# Před Spužem tu Boškovićů Petr# sesed’ s brůnky , po straně pak cesty# ke starému uvázal ji dubu .",cs-18121
cs,0388_0001-0000-0000-0016-0000,Q157290,Q35600,od Šumavy naší dálný po Urál,"Klášterský, Antonín",1866,1938,Bohemian Forest,49,13.5,mountain,mountain,Ural Mountains,60,59,mountain,mountain," jazyk otců našich – ba jak pne se sluch# v šedou dál až věků , všude zaznívá# jeden slávský jazyk , libý , lahodný ,# od Šumavy naší dálný po Urál !# Ó , kam zanesly mne radost má a sen# od života bolů ! Jediný můj syn# vedle v loži stená ! A teď volají",cs-19707
cs,0397_0001-0000-0000-0001-0000,Q157290,Q194263,od Šumavy do Tater,"Klášterský, Antonín",1866,1938,Bohemian Forest,49,13.5,mountain,mountain,Tatra Mountains,49.177777777778,19.908333333333,mountain,mountain," kam shodí nás – leč darmo :# my rozbili jsme okovy ,# své odhodili jarmo .# A od Šumavy do Tater# vzkřik plesný chvěje rtoma :# Je sražen orel , dravý zvěr ,# jsme pány zase doma !",cs-20296
cs,0397_0001-0000-0000-0007-0000,Q157290,Q194263,od Šumavy do Tater,"Klášterský, Antonín",1866,1938,Bohemian Forest,49,13.5,mountain,mountain,Tatra Mountains,49.177777777778,19.908333333333,mountain,mountain," do tišin slunečných .# Ta víra zní v tom nezdolná ,# když jako hlasů splav# dnes od Šumavy do Tater",cs-20302
cs,0408_0-0002-0000-0001-0000,Q584,Q1653,"Ode Reynu až tam k zátoce , Kterou Dunaj","Kollár, Jan",1793,1852,Rhine,47.6662,9.1786,river,river,Danube,48.0951111111111,8.15488888888889,river,river," Zavzni žel můj šíře široce ,# Ode Reynu až tam k zátoce ,# Kterou Dunaj dělí na dvě poly ;# Ode Tater kvěl ho onen holý# Chlumec , Čechů statných původce ;# Moře , ostrov zalkej hluboce ,",cs-20680
cs,0410_0001-0001-0000-0001-0000,Q1644,Q548,Od Labe zrádného k rovinám až Visly nevěrné,"Kollár, Jan",1793,1852,Elbe,50.8875,14.2330555555556,river,river,Vistula,54.3641,18.9522,river,river," Zaslepenec na své když zlobu plémě kydá .# O věkové dávní , jako noc vůkol mne ležící ,# O krajino , všeliké slávy i hanby obraz !# Od Labe zrádného k rovinám až Visly nevěrné ,# Od Dunaje k heltným Baltu celého pěnám :# Krásnohlasý zmužilých Slovanů kde se někdy ozíval ,# Ai oněmělť už , byv k úrazu zášti , jazyk .",cs-20952
cs,0410_0001-0001-0000-0001-0000,Q1653,Q545,Od Dunaje k heltným Baltu,"Kollár, Jan",1793,1852,Danube,48.0951111111111,8.15488888888889,river,river,Baltic Sea,58,20,sea,sea," O věkové dávní , jako noc vůkol mne ležící ,# O krajino , všeliké slávy i hanby obraz !# Od Labe zrádného k rovinám až Visly nevěrné ,# Od Dunaje k heltným Baltu celého pěnám :# Krásnohlasý zmužilých Slovanů kde se někdy ozíval ,# Ai oněmělť už , byv k úrazu zášti , jazyk .# A kdo se loupeže té , volající vzhůru , dopustil ?",cs-20952
cs,0410_0001-0003-0000-0015-0000,Q13924,Q545,Od Adrie k Baltu,"Kollár, Jan",1793,1852,Adriatic Sea,42.775833,15.426111,sea,sea,Baltic Sea,58,20,sea,sea," V ruce , nebo pluky vítězné ,# Záštity bych zdělal pavezné# Pro sousednost tuto nehostinskou ;# Od Adrie k Baltu po zem Finskou ,# Na Dunaj a Labe bezmezné ,# Ne jak Chrobry sloupy železné ,# Ale zeď bych vybudoval Chinskou :",cs-21087
cs,0410_0001-0003-0000-0015-0000,Q13924,Q33,Od Adrie k Baltu po zem Finskou,"Kollár, Jan",1793,1852,Adriatic Sea,42.775833,15.426111,sea,sea,Finland,65,27,country,country," V ruce , nebo pluky vítězné ,# Záštity bych zdělal pavezné# Pro sousednost tuto nehostinskou ;# Od Adrie k Baltu po zem Finskou ,# Na Dunaj a Labe bezmezné ,# Ne jak Chrobry sloupy železné ,# Ale zeď bych vybudoval Chinskou :",cs-21087
cs,0410_0001-0003-0000-0074-0000,Q111224,Q497060,Od Těšmíra dále na Vagrie Levou stranu jdeme do Plonu,"Kollár, Jan",1793,1852,Holstein,54.1667,9.66667,region,land,Plön,54.162222222222,10.421388888889,city,city,"Od Těšmíra dále na Vagrie# Levou stranu jdeme do Plonu ,# Aby bych složil dlužnou poklonu# Stínům onné slavské Lukrecie ,# Jejíž cnosti kýsi Teutonie",cs-21146
cs,0410_0001-0003-0000-0094-0000,Q2978,Q11863119,z Řezna do Děvína,"Kollár, Jan",1793,1852,Regensburg,49.0166666666667,12.0833333333333,city,city,Děvín,50.045278,14.391667,mountain,mountain," Mečem k tomu hnané slavské many ;# Ptám se soudců ; co má byla vina ?# „ Kalils vodu , “ vždyť , já odpovím ,# Dunaj teče z Řezna do Děvína !",cs-21166
cs,0410_0001-0003-0000-0137-0000,Q130321,Q1024,Od Athosa k Trigle,"Kollár, Jan",1793,1852,Mount Athos,40.1583333333333,24.3272222222222,mountain,mountain,Triglav,46.378333,13.836667,mountain,mountain,"Od Athosa k Trigle , k Pomořanům ,# Ode Psího k poli Kosovu ,# Ode Carigradu k Petrovu ,# Od Ladogy dole k Astrachanům ;",cs-21209
cs,0410_0001-0003-0000-0137-0000,Q130321,Q104520,"Od Athosa k Trigle , k Pomořanům","Kollár, Jan",1793,1852,Mount Athos,40.1583333333333,24.3272222222222,mountain,mountain,Pomerania,54.29443,18.15312,region,historic region,"Od Athosa k Trigle , k Pomořanům ,# Ode Psího k poli Kosovu ,# Ode Carigradu k Petrovu ,# Od Ladogy dole k Astrachanům ;",cs-21209
cs,0410_0001-0003-0000-0137-0000,Q1015486,Q1246,Ode Psího k poli Kosovu,"Kollár, Jan",1793,1852,Psie Pole,51.14559,17.07833,city part,city part,Kosovo,42.55,20.833333333333,country,country," Ode Psího k poli Kosovu ,# Ode Carigradu k Petrovu ,# Od Ladogy dole k Astrachanům ;# Od Kozáků ku Dubrovničanům ,",cs-21209
cs,0410_0001-0003-0000-0137-0000,Q15288,Q3927,Od Ladogy dole k Astrachanům,"Kollár, Jan",1793,1852,Lake Ladoga,60.8427777777778,31.4597222222222,lake,lake,Astrakhan,46.35,48.035,city,city," Ode Psího k poli Kosovu ,# Ode Carigradu k Petrovu ,# Od Ladogy dole k Astrachanům ;# Od Kozáků ku Dubrovničanům ,# Od Blatona k Baltu , Ozovu ,# Ode Prahy k Mozkvě , Kyovu ,",cs-21209
cs,0410_0001-0003-0000-0137-0000,Q6383,Q545,"Od Blatona k Baltu , Ozovu , Ode Prahy k Mozkvě","Kollár, Jan",1793,1852,Lake Balaton,46.85,17.72,default,default,Baltic Sea,58,20,sea,sea," Ode Carigradu k Petrovu ,# Od Ladogy dole k Astrachanům ;# Od Kozáků ku Dubrovničanům ,# Od Blatona k Baltu , Ozovu ,# Ode Prahy k Mozkvě , Kyovu ,# Od Kamčatky až tam ku Japanům ;# Ural , Tatra , Volga , řeka Savská ,# A všech hor i krajin okolek ,",cs-21209
cs,0410_0001-0003-0000-0137-0000,Q6383,Q102762,"Od Blatona k Baltu , Ozovu , Ode Prahy k Mozkvě","Kollár, Jan",1793,1852,Lake Balaton,46.85,17.72,default,default,Azov,47.1,39.416666666667,city,city," Ode Carigradu k Petrovu ,# Od Ladogy dole k Astrachanům ;# Od Kozáků ku Dubrovničanům ,# Od Blatona k Baltu , Ozovu ,# Ode Prahy k Mozkvě , Kyovu ,# Od Kamčatky až tam ku Japanům ;# Ural , Tatra , Volga , řeka Savská ,# A všech hor i krajin okolek ,",cs-21209
cs,0410_0001-0003-0000-0137-0000,Q1085,Q649,Ode Prahy k Mozkvě,"Kollár, Jan",1793,1852,Prague,50.0875,14.4213888888889,city,city,Moscow,55.755833333333,37.617777777778,city,city," Od Ladogy dole k Astrachanům ;# Od Kozáků ku Dubrovničanům ,# Od Blatona k Baltu , Ozovu ,# Ode Prahy k Mozkvě , Kyovu ,# Od Kamčatky až tam ku Japanům ;# Ural , Tatra , Volga , řeka Savská ,# A všech hor i krajin okolek ,",cs-21209
cs,0410_0001-0003-0000-0137-0000,Q993,Q17,Od Kamčatky až tam ku Japanům,"Kollár, Jan",1793,1852,Kamchatka Peninsula,57,160,region,land,Japan,35,136,country,country," Od Kozáků ku Dubrovničanům ,# Od Blatona k Baltu , Ozovu ,# Ode Prahy k Mozkvě , Kyovu ,# Od Kamčatky až tam ku Japanům ;# Ural , Tatra , Volga , řeka Savská ,# A všech hor i krajin okolek ,# Kde se koli mluva slyší Slavská :",cs-21209
cs,0410_0001-0004-0000-0016-0000,Q3493793,Q2628720,Ode Lisce k Žárům,"Kollár, Jan",1793,1852,Lysec,48.996361111111,19.069169444444,mountain,mountain,Žiar,48.8666666666667,18.7,mountain,mountain," Všecky spolu , co tu činiti ,# Pak šly velikou síť uviti ,# Kterou nade Turcem rozestřely :# Ode Lisce k Žárům nočním mrakem ,# Od Budiše k horám Sučanským ,# Zakryly kraj celý květným sakem ;# Ale Milek rozumu se chytě ,",cs-21232
cs,0410_0001-0004-0000-0017-0000,Q3491363,Q1653,od Beskydů přímá Cesta ku Dunaji,"Kollár, Jan",1793,1852,Beskydy Protected Landscape Area,49.5811,18.5874,region,land,Danube,48.0951111111111,8.15488888888889,river,river," Co mu národ v pamět uvodí ,# Ves , kde muž se velký narodí ,# Hrob , jenž drahé kosti v sobě třímá ;# Proto i mne od Beskydů přímá# Cesta ku Dunaji sprovodí ,# Na jehož se pravém nachodí# Břehu mnoho , co cit Slava jímá :# Krásným Váhem tedy beze dlení",cs-21233
cs,0410_0001-0008-0000-0001-0000,Q3150,Q1867060,Z Jeny k Lobdě,"Kollár, Jan",1793,1852,Jena,50.927222222222,11.586388888889,city,city,Lobeda,50.893152,11.60588,city part,city part," A se vyhnul smerti pádu zlého ;# Dräsina se volá od nálezce ,# Za půl hodiny lze přijeti# Z Jeny k Lobdě v přípravě té hezce ;# Ona nejen lásce krátí dráhu ,# Než jak tělo učí deržeti",cs-21574
cs,0410_0001-0008-0000-0007-0000,Q3150,Q1136224,z Jeny do Gospody,"Kollár, Jan",1793,1852,Jena,50.927222222222,11.586388888889,city,city,Cospeda,50.948888888889,11.559444444444,village,village,"Procházka je z Jeny do Gospody ,# Byl ples chasy v háji nedělní ,# Professorové též náčelní# Poctili ty zábavky a hody ;",cs-21580
cs,0415_0001-0001-0000-0001-0000,Q214644,Q43266,Od hor Krkonošských do Moravy,"Koubek, Jan Pravoslav",1805,1854,Giant Mountains,50.75,15.583333,mountain,mountain,Moravia,49.5,17,region,land," Pěstounka i luk i polností ,# Tak ta nevěsta nás potěšila ,# Kteráž císaři se zasnoubila .# Od hor Krkonošských do Moravy ,# Od Dunaje po všech končinách ,# Kdež teď pod stejnými omlad’ právy# Národ oslavený v dějinách :",cs-21784
cs,0415_0001-0001-0002-0009-0000,Q1644,Q48,Od Labe až k hradbám Asie ledovatým,"Koubek, Jan Pravoslav",1805,1854,Elbe,50.8875,14.2330555555556,river,river,Asia,43.6811111111111,87.3311111111111,continent,continent," Čas se blíží , v němžto Slovan svou rozvine dělnost# Duševní v takové míře , jakou vložila# Příroda míru jeho vlastem , šíříc meze slávské# Od Labe až k hradbám Asie ledovatým ,# Od Névy pramenů až tam do pěn Adrie šumných 8 ,# Prostranství veliké v okresu země malé !# Tehdáž snad slušnou nebudou zdržovat mzdu Našincům –",cs-21798
cs,0415_0001-0001-0002-0009-0000,Q645,Q13924,Od Névy pramenů až tam do pěn Adrie šumných,"Koubek, Jan Pravoslav",1805,1854,Neva,59.9447,30.3094,river,river,Adriatic Sea,42.775833,15.426111,sea,sea," Duševní v takové míře , jakou vložila# Příroda míru jeho vlastem , šíříc meze slávské# Od Labe až k hradbám Asie ledovatým ,# Od Névy pramenů až tam do pěn Adrie šumných 8 ,# Prostranství veliké v okresu země malé !# Tehdáž snad slušnou nebudou zdržovat mzdu Našincům –",cs-21798
cs,0416_0-0000-0000-0002-0001,Q4018,Q29,z Navarry dále do Špaňhel,"Koubek, Jan Pravoslav",1805,1854,Navarre,42.816666666667,-1.65,country,country,Spain,40.2,-3.5,country,country," Český vyslanec až k horám spěl ,# Které se své příkré výšiny# Hledí do Navarrské krajiny ,# A z Navarry dále do Špaňhel .# Pan Lev nestanul dřív na své cestě# Až v Burgosu , staroslavném městě ,# Kdežto pod náhrobkem starožitným",cs-21824
cs,0416_0-0000-0000-0002-0001,Q15682,Q35484,Od Cadizu zhůru do Mediny,"Koubek, Jan Pravoslav",1805,1854,Cádiz,36.535,-6.2975,city,city,Medina,24.47,39.61,city,city," Z úst kastillských sladce bude zníti# Ku milostným zvukům mandolíny ,# Dokud jaký Hišpan bude dlíti# Od Cadizu zhůru do Mediny .# Od Cidovy hrobky památné# Bohatýři naši dále spěli# Na místo Hišpanům posvátné ,",cs-21824
cs,0416_0-0000-0000-0003-0000,Q7596262,Q36,ze Stadické dědiny Do Lechické sahá,"Koubek, Jan Pravoslav",1805,1854,Stadice,50.616666666667,13.966666666667,village,village,Poland,52,19,country,country," Syni Slávy jeví se mi v dáli ,# Když ku příštím hledím dějinám ,# Z nichžto více nesmím zjevit vám . “# „ Zrak můj ze Stadické dědiny# Do Lechické sahá krajiny# K nivám šťastným nízké Krušvice .# I tam oráč od své radlice# Z rodu rolnického , z nízké chyže",cs-21825
